,Batch id, time, Longitude, Latitude, x, y, z,velocity,x_raw,y_raw,z_raw,label
6137,73,2017-10-15 13:54:08.756,36.79602653,-1.28579988,0.007,-0.012,-0.028,4.00089856429,1.73922284664,2.95013983636,-5.27027464827,0.0
6138,73,2017-10-15 13:54:08.860,36.79602653,-1.28579988,0.004,-0.02,0.017,4.00089856429,2.15522284664,0.870139836356,-3.50227464827,0.0
6139,73,2017-10-15 13:54:08.964,36.79602653,-1.28579988,0.008,0.027,0.019,4.00089856429,2.98722284664,3.67813983636,-1.52627464827,0.0
6141,73,2017-10-15 13:54:09.067,36.79609844,-1.28581853,-0.013,0.004,0.008,4.00089856429,1.64822284664,4.09013983636,-0.702274648274,0.0
6142,73,2017-10-15 13:54:09.172,36.79609844,-1.28581853,0.007,-0.016,0.024,4.00089856429,2.38322284664,2.41013983636,1.81772535173,0.0
6143,73,2017-10-15 13:54:09.274,36.79609844,-1.28581853,-0.004,0.0,-0.036,4.00089856429,1.97522284664,2.41013983636,-1.85427464827,0.0
6144,73,2017-10-15 13:54:09.379,36.79609844,-1.28581853,-0.003,0.009,0.003,4.00089856429,1.66022284664,3.35513983636,-1.53927464827,0.0
6145,73,2017-10-15 13:54:09.483,36.79609844,-1.28581853,-0.001,0.014,-0.021,4.00089856429,1.55622284664,4.81113983636,-3.72327464827,0.0
6146,73,2017-10-15 13:54:09.586,36.79609844,-1.28581853,-0.003,-0.015,0.009,4.00089856429,1.24722284664,3.26613983636,-2.79627464827,0.0
6147,73,2017-10-15 13:54:09.690,36.79609844,-1.28581853,0.004,-0.031,0.049,4.00089856429,1.66322284664,0.0421398363562,2.29972535173,0.0
6148,73,2017-10-15 13:54:09.794,36.79609844,-1.28581853,-0.003,0.025,-0.063,4.00089856429,1.35122284664,2.64213983636,-4.25227464827,0.0
6149,73,2017-10-15 13:54:09.898,36.79609844,-1.28581853,0.002,0.027,0.008,4.00089856429,1.55922284664,5.45013983636,-3.42027464827,0.0
6151,73,2017-10-15 13:54:10.007,36.79617407,-1.28583484,0.0,-0.02,0.02,4.00089856429,1.55922284664,3.27013983636,-1.24027464827,0.0
6152,73,2017-10-15 13:54:10.110,36.79617407,-1.28583484,0.005,-0.017,0.006,4.00089856429,2.07422284664,1.51913983636,-0.622274648274,0.0
6153,73,2017-10-15 13:54:10.213,36.79617407,-1.28583484,0.008,0.006,-0.005,4.00089856429,2.89822284664,2.13713983636,-1.13727464827,0.0
6154,73,2017-10-15 13:54:10.317,36.79617407,-1.28583484,-0.004,0.03,-0.007,4.00089856429,2.48222284664,5.25713983636,-1.86527464827,0.0
6155,73,2017-10-15 13:54:10.421,36.79617407,-1.28583484,-0.011,-0.011,-0.004,4.00089856429,1.33822284664,4.11313983636,-2.28127464827,0.0
6156,73,2017-10-15 13:54:10.525,36.79617407,-1.28583484,-0.004,-0.026,0.019,4.00089856429,0.922222846636,1.40913983636,-0.305274648274,0.0
6157,73,2017-10-15 13:54:10.629,36.79617407,-1.28583484,0.004,0.015,-0.014,4.00089856429,1.33822284664,2.96913983636,-1.76127464827,0.0
6158,73,2017-10-15 13:54:10.732,36.79617407,-1.28583484,-0.001,0.016,0.001,4.00089856429,1.23522284664,4.61713983636,-1.65827464827,0.0
6159,73,2017-10-15 13:54:10.837,36.79617407,-1.28583484,0.01,-0.02,-0.002,4.00089856429,2.28522284664,2.51713983636,-1.86827464827,0.0
6160,73,2017-10-15 13:54:10.940,36.79617407,-1.28583484,-0.005,-0.003,-0.006,4.00089856429,1.77022284664,2.20813983636,-2.48627464827,0.0
6162,73,2017-10-15 13:54:11.044,36.79624997,-1.28585211,-0.008,0.011,-0.019,4.00089856429,0.938222846636,3.35213983636,-4.46227464827,0.0
6163,73,2017-10-15 13:54:11.149,36.79624997,-1.28585211,0.003,0.013,0.023,4.00089856429,1.25322284664,4.71713983636,-2.04727464827,0.0
6164,73,2017-10-15 13:54:11.253,36.79624997,-1.28585211,-0.001,-0.023,0.008,4.00089856429,1.14922284664,2.32513983636,-1.21527464827,0.0
6165,73,2017-10-15 13:54:11.355,36.79624997,-1.28585211,0.013,-0.017,-0.007,4.00089856429,2.47522284664,0.591139836356,-1.92927464827,0.0
6166,73,2017-10-15 13:54:11.460,36.79624997,-1.28585211,0.0,0.041,-0.008,4.00089856429,2.47522284664,4.89613983636,-2.76927464827,0.0
6167,73,2017-10-15 13:54:11.560,36.79624997,-1.28585211,-0.009,-0.019,0.028,4.00089856429,1.57522284664,2.99613983636,0.0307253517255,0.0
6168,73,2017-10-15 13:54:11.663,36.79624997,-1.28585211,0.008,-0.049,-0.023,4.00089856429,2.39922284664,-2.05086016364,-2.33827464827,0.0
6169,73,2017-10-15 13:54:11.766,36.79624997,-1.28585211,0.005,0.059,-0.007,4.00089856429,2.91422284664,4.02613983636,-3.05927464827,0.0
6170,73,2017-10-15 13:54:11.871,36.79624997,-1.28585211,-0.009,0.037,0.011,4.00089856429,1.96922284664,7.91113983636,-1.90427464827,0.0
6171,73,2017-10-15 13:54:11.975,36.79624997,-1.28585211,0.011,-0.067,0.028,4.00089856429,3.11322284664,0.943139836356,1.00772535173,0.0
6173,73,2017-10-15 13:54:12.078,36.79632233,-1.28587822,-0.004,-0.016,-0.045,4.00089856429,2.70122284664,-0.704860163644,-3.62727464827,0.0
6174,73,2017-10-15 13:54:12.182,36.79632233,-1.28587822,-0.007,0.065,0.006,4.00089856429,1.97322284664,6.05513983636,-3.00327464827,0.0
6175,73,2017-10-15 13:54:12.284,36.79632233,-1.28587822,-0.006,0.012,0.01,4.00089856429,1.36122284664,7.27913983636,-1.98327464827,0.0
6176,73,2017-10-15 13:54:12.389,36.79632233,-1.28587822,0.001,-0.083,0.013,4.00089856429,1.46622284664,-1.43586016364,-0.618274648274,0.0
6177,73,2017-10-15 13:54:12.493,36.79632233,-1.28587822,0.015,0.001,0.02,4.00089856429,3.02622284664,-1.33186016364,1.46172535173,0.0
6178,73,2017-10-15 13:54:12.597,36.79632233,-1.28587822,-0.014,0.094,-0.041,4.00089856429,1.57022284664,8.44413983636,-2.80227464827,0.0
6179,73,2017-10-15 13:54:12.700,36.79632233,-1.28587822,-0.005,-0.048,-0.007,4.00089856429,1.05522284664,3.50013983636,-3.52327464827,0.0
6180,73,2017-10-15 13:54:12.804,36.79632233,-1.28587822,0.01,-0.055,0.044,4.00089856429,2.09522284664,-2.21986016364,1.05272535173,0.0
6181,73,2017-10-15 13:54:12.908,36.79632233,-1.28587822,-0.002,0.047,-0.035,4.00089856429,1.88722284664,2.66813983636,-2.58727464827,0.0
6183,73,2017-10-15 13:54:13.010,36.79639224,-1.28589741,0.003,0.048,-0.006,4.00089856429,2.19322284664,7.56413983636,-3.19927464827,0.0
6184,73,2017-10-15 13:54:13.116,36.79639224,-1.28589741,0.004,-0.038,0.003,4.00089856429,2.61722284664,3.53613983636,-2.88127464827,0.0
6185,73,2017-10-15 13:54:13.219,36.79639224,-1.28589741,-0.009,-0.029,0.031,4.00089856429,1.69022284664,0.549139836356,0.311725351726,0.0
6186,73,2017-10-15 13:54:13.323,36.79639224,-1.28589741,-0.007,0.032,-0.021,4.00089856429,0.962222846636,3.87713983636,-1.87227464827,0.0
6187,73,2017-10-15 13:54:13.429,36.79639224,-1.28589741,0.005,0.027,0.019,4.00089856429,1.49222284664,6.73913983636,0.141725351726,0.0
6188,73,2017-10-15 13:54:13.530,36.79639224,-1.28589741,0.001,-0.037,-0.02,4.00089856429,1.59322284664,3.00213983636,-1.87827464827,0.0
6189,73,2017-10-15 13:54:13.635,36.79639224,-1.28589741,0.01,-0.021,0.017,4.00089856429,2.64322284664,0.797139836356,-0.0932746482745,0.0
6190,73,2017-10-15 13:54:13.739,36.79639224,-1.28589741,-0.018,0.05,-0.029,4.00089856429,0.771222846636,5.99713983636,-3.10927464827,0.0
6191,73,2017-10-15 13:54:13.843,36.79639224,-1.28589741,0.01,-0.006,0.044,4.00089856429,1.81122284664,5.37313983636,1.46672535173,0.0
6192,73,2017-10-15 13:54:13.945,36.79639224,-1.28589741,0.006,-0.047,-0.029,4.00089856429,2.42322284664,0.579139836356,-1.49127464827,0.0
6194,73,2017-10-15 13:54:14.048,36.79645963,-1.2859108,-0.003,0.023,-0.006,4.00089856429,2.11422284664,2.94813983636,-2.10927464827,0.0
6195,73,2017-10-15 13:54:14.152,36.79645963,-1.2859108,0.002,0.028,-0.001,4.00089856429,2.32222284664,5.86013983636,-2.21327464827,0.0
6196,73,2017-10-15 13:54:14.257,36.79645963,-1.2859108,-0.009,-0.019,0.015,4.00089856429,1.37722284664,3.86513983636,-0.638274648274,0.0
6197,73,2017-10-15 13:54:14.361,36.79645963,-1.2859108,-0.005,-0.011,0.005,4.00089856429,0.857222846636,2.72113983636,-0.118274648274,0.0
6198,73,2017-10-15 13:54:14.466,36.79645963,-1.2859108,0.012,0.005,-0.023,4.00089856429,2.11722284664,3.24613983636,-2.53327464827,0.0
6199,73,2017-10-15 13:54:14.568,36.79645963,-1.2859108,0.003,0.008,0.014,4.00089856429,2.42322284664,4.06213983636,-1.10527464827,0.0
6200,73,2017-10-15 13:54:14.672,36.79645963,-1.2859108,-0.005,-0.008,-0.009,4.00089856429,1.90322284664,3.23013983636,-2.04127464827,0.0
6201,73,2017-10-15 13:54:14.777,36.79645963,-1.2859108,0.0,-0.009,0.017,4.00089856429,1.90322284664,2.28513983636,-0.256274648274,0.0
6202,73,2017-10-15 13:54:14.879,36.79645963,-1.2859108,-0.001,0.005,-0.006,4.00089856429,1.80122284664,2.79513983636,-0.868274648274,0.0
6203,73,2017-10-15 13:54:14.984,36.79645963,-1.2859108,-0.006,0.032,-0.01,4.00089856429,1.17122284664,6.15513983636,-1.91827464827,0.0
6205,73,2017-10-15 13:54:15.087,36.79652175,-1.28593171,0.008,-0.035,0.0,4.00089856429,1.99522284664,2.55013983636,-1.91827464827,0.0
6206,73,2017-10-15 13:54:15.191,36.79652175,-1.28593171,0.004,-0.012,0.035,4.00089856429,2.41122284664,1.30213983636,1.72172535173,0.0
6207,73,2017-10-15 13:54:15.295,36.79652175,-1.28593171,0.0,0.012,-0.027,4.00089856429,2.41122284664,2.55013983636,-1.08627464827,0.0
6208,73,2017-10-15 13:54:15.398,36.79652175,-1.28593171,-0.005,0.028,-0.002,4.00089856429,1.89622284664,5.43413983636,-1.29227464827,0.0
6209,73,2017-10-15 13:54:15.502,36.79652175,-1.28593171,-0.007,0.002,0.018,4.00089856429,1.16822284664,5.64213983636,0.579725351726,0.0
6210,73,2017-10-15 13:54:15.606,36.79652175,-1.28593171,-0.004,-0.034,0.014,4.00089856429,0.752222846636,2.10613983636,2.03572535173,0.0
6211,73,2017-10-15 13:54:15.711,36.79652175,-1.28593171,0.012,-0.024,-0.027,4.00089856429,2.01222284664,-0.413860163644,-0.799274648274,0.0
6212,73,2017-10-15 13:54:15.814,36.79652175,-1.28593171,0.003,0.048,0.0,4.00089856429,2.32122284664,4.53013983636,-0.799274648274,0.0
6213,73,2017-10-15 13:54:15.918,36.79652175,-1.28593171,-0.001,0.001,0.005,4.00089856429,2.21722284664,4.63413983636,-0.279274648274,0.0
6215,73,2017-10-15 13:54:16.021,36.79657535,-1.28594317,-0.019,-0.026,0.007,4.00089856429,0.260222846636,1.95613983636,0.441725351726,0.0
6216,73,2017-10-15 13:54:16.125,36.79657535,-1.28594317,0.003,0.025,-0.001,4.00089856429,0.572222846636,4.55613983636,0.337725351726,0.0
6217,73,2017-10-15 13:54:16.229,36.79657535,-1.28594317,0.012,0.006,-0.013,4.00089856429,1.82022284664,5.18013983636,-1.01427464827,0.0
6218,73,2017-10-15 13:54:16.333,36.79657535,-1.28594317,0.016,-0.038,0.002,4.00089856429,3.48422284664,1.22813983636,-0.806274648274,0.0
6219,73,2017-10-15 13:54:16.437,36.79657535,-1.28594317,-0.001,0.005,0.025,4.00089856429,3.38022284664,1.74813983636,1.79372535173,0.0
6220,73,2017-10-15 13:54:16.540,36.79657535,-1.28594317,-0.017,0.029,-0.014,4.00089856429,1.62922284664,4.73513983636,0.351725351726,0.0
6221,73,2017-10-15 13:54:16.645,36.79657535,-1.28594317,-0.013,0.003,-0.024,4.00089856429,0.264222846636,5.05013983636,-2.16827464827,0.0
6222,73,2017-10-15 13:54:16.748,36.79657535,-1.28594317,0.008,-0.009,0.016,4.00089856429,1.08822284664,4.12313983636,-0.520274648274,0.0
6223,73,2017-10-15 13:54:16.851,36.79657535,-1.28594317,0.016,-0.015,0.01,4.00089856429,2.73622284664,2.57813983636,0.509725351726,0.0
6224,73,2017-10-15 13:54:16.956,36.79657535,-1.28594317,-0.001,0.003,-0.01,4.00089856429,2.63122284664,2.89313983636,-0.540274648274,0.0
6226,73,2017-10-15 13:54:17.059,36.79661049,-1.28595435,-0.007,0.013,-0.019,4.00089856429,1.91022284664,4.23213983636,-2.49727464827,0.0
6227,73,2017-10-15 13:54:17.163,36.79661049,-1.28595435,-0.008,-0.001,0.002,4.00089856429,1.07822284664,4.12813983636,-2.28927464827,0.0
6228,73,2017-10-15 13:54:17.266,36.79661049,-1.28595435,0.006,-0.019,0.003,4.00089856429,1.69622284664,2.17113983636,-1.98027464827,0.0
6229,73,2017-10-15 13:54:17.371,36.79661049,-1.28595435,0.01,0.022,-0.002,4.00089856429,2.74622284664,4.48113983636,-2.19027464827,0.0
6230,73,2017-10-15 13:54:17.475,36.79661049,-1.28595435,-0.006,0.002,0.005,4.00089856429,2.12222284664,4.68913983636,-1.67027464827,0.0
6231,73,2017-10-15 13:54:17.578,36.79661049,-1.28595435,-0.003,-0.015,0.01,4.00089856429,1.81322284664,3.14413983636,-0.640274648274,0.0
6232,73,2017-10-15 13:54:17.684,36.79661049,-1.28595435,-0.003,-0.002,-0.004,4.00089856429,1.49522284664,2.93213983636,-1.06427464827,0.0
6233,73,2017-10-15 13:54:17.785,36.79661049,-1.28595435,0.001,0.013,-0.006,4.00089856429,1.59622284664,4.24513983636,-1.67027464827,0.0
6234,73,2017-10-15 13:54:17.889,36.79661049,-1.28595435,0.001,-0.01,-0.006,4.00089856429,1.70022284664,3.20513983636,-2.29427464827,0.0
6235,73,2017-10-15 13:54:17.991,36.79663488,-1.28596394,0.001,-0.01,-0.006,4.00089856429,1.80222284664,2.18513983636,-2.90627464827,0.0
6236,73,2017-10-15 13:54:18.003,36.79663488,-1.28596394,0.005,-0.001,-0.002,4.00089856429,1.86222284664,2.17313983636,-2.93027464827,0.0
6237,73,2017-10-15 13:54:18.107,36.79663488,-1.28596394,0.003,0.001,0.003,4.00089856429,2.17422284664,2.27713983636,-2.61827464827,0.0
6238,73,2017-10-15 13:54:18.211,36.79663488,-1.28596394,-0.006,0.01,-0.002,4.00089856429,1.55022284664,3.31713983636,-2.82627464827,0.0
6239,73,2017-10-15 13:54:18.314,36.79663488,-1.28596394,0.003,-0.011,0.01,4.00089856429,1.85922284664,2.18413983636,-1.79627464827,0.0
6240,73,2017-10-15 13:54:18.418,36.79663488,-1.28596394,-0.013,-0.006,-0.002,4.00089856429,0.507222846636,1.56013983636,-2.00427464827,0.0
6241,73,2017-10-15 13:54:18.522,36.79663488,-1.28596394,0.006,0.011,0.005,4.00089856429,1.13122284664,2.70413983636,-1.48427464827,0.0
6242,73,2017-10-15 13:54:18.626,36.79663488,-1.28596394,0.008,0.008,-0.002,4.00089856429,1.96322284664,3.53613983636,-1.69227464827,0.0
6243,73,2017-10-15 13:54:18.730,36.79663488,-1.28596394,0.001,-0.017,0.009,4.00089856429,2.06722284664,1.76813983636,-0.756274648274,0.0
6244,73,2017-10-15 13:54:18.834,36.79663488,-1.28596394,-0.007,0.001,0.002,4.00089856429,1.33922284664,1.87213983636,-0.548274648274,0.0
6245,73,2017-10-15 13:54:18.937,36.79663488,-1.28596394,0.0,0.015,-0.001,4.00089856429,1.33922284664,3.41713983636,-0.651274648274,0.0
6247,73,2017-10-15 13:54:19.041,36.79665669,-1.285976,0.005,-0.008,-0.013,4.00089856429,1.85922284664,2.58513983636,-2.00327464827,0.0
6248,73,2017-10-15 13:54:19.145,36.79665669,-1.285976,0.002,-0.007,-0.001,4.00089856429,2.06722284664,1.85713983636,-2.10727464827,0.0
6249,73,2017-10-15 13:54:19.250,36.79665669,-1.285976,-0.002,0.009,0.0,4.00089856429,1.85722284664,2.80213983636,-2.10727464827,0.0
6250,73,2017-10-15 13:54:19.352,36.79665669,-1.285976,-0.005,-0.006,0.009,4.00089856429,1.34722284664,2.19013983636,-1.18927464827,0.0
6251,73,2017-10-15 13:54:19.456,36.79665669,-1.285976,-0.001,0.002,-0.008,4.00089856429,1.24322284664,2.39813983636,-2.02127464827,0.0
6252,73,2017-10-15 13:54:19.560,36.79665669,-1.285976,0.001,0.006,-0.005,4.00089856429,1.34722284664,3.02213983636,-2.54127464827,0.0
6253,73,2017-10-15 13:54:19.664,36.79665669,-1.285976,0.003,-0.002,-0.008,4.00089856429,1.65922284664,2.81413983636,-3.37327464827,0.0
6254,73,2017-10-15 13:54:19.768,36.79665669,-1.285976,0.001,-0.013,0.002,4.00089856429,1.76322284664,1.46213983636,-3.16527464827,0.0
6255,73,2017-10-15 13:54:19.872,36.79665669,-1.285976,0.001,0.005,0.009,4.00089856429,1.86722284664,1.98213983636,-2.22927464827,0.0
6256,73,2017-10-15 13:54:19.975,36.79665669,-1.285976,-0.009,0.015,-0.003,4.00089856429,0.940222846636,3.52713983636,-2.53827464827,0.0
6258,73,2017-10-15 13:54:20.079,36.79667616,-1.28597624,0.005,-0.014,0.005,4.00089856429,1.46022284664,2.07113983636,-2.01827464827,0.0
6259,73,2017-10-15 13:54:20.183,36.79667616,-1.28597624,0.004,-0.007,-0.004,4.00089856429,1.87622284664,1.34313983636,-2.43427464827,0.0
6260,73,2017-10-15 13:54:20.286,36.79667616,-1.28597624,-0.001,0.017,-0.004,4.00089856429,1.77322284664,3.09413983636,-2.84627464827,0.0
6261,73,2017-10-15 13:54:20.390,36.79667616,-1.28597624,0.001,0.0,0.002,4.00089856429,1.87722284664,3.09413983636,-2.63827464827,0.0
6262,73,2017-10-15 13:54:20.494,36.79667616,-1.28597624,-0.001,-0.011,0.008,4.00089856429,1.77322284664,1.95013983636,-1.80627464827,0.0
6263,73,2017-10-15 13:54:20.598,36.79667616,-1.28597624,-0.007,0.001,-0.008,4.00089856429,1.04522284664,2.05413983636,-2.63827464827,0.0
6264,73,2017-10-15 13:54:20.702,36.79667616,-1.28597624,-0.001,0.014,-0.003,4.00089856429,0.941222846636,3.51013983636,-2.95027464827,0.0
6265,73,2017-10-15 13:54:20.806,36.79667616,-1.28597624,0.008,-0.006,0.001,4.00089856429,1.77322284664,2.88613983636,-2.84627464827,0.0
6266,73,2017-10-15 13:54:20.910,36.79667616,-1.28597624,0.0,-0.017,0.003,4.00089856429,1.77322284664,1.11813983636,-2.53427464827,0.0
6268,73,2017-10-15 13:54:21.024,36.79669263,-1.28597884,-0.003,0.006,0.0,4.00089856429,1.43122284664,1.80213983636,-2.53427464827,0.0
6269,73,2017-10-15 13:54:21.128,36.79669263,-1.28597884,0.007,0.026,-0.001,4.00089856429,2.15922284664,4.50613983636,-2.63827464827,0.0
6270,73,2017-10-15 13:54:21.230,36.79669263,-1.28597884,-0.006,-0.005,0.005,4.00089856429,1.54722284664,3.99613983636,-2.12827464827,0.0
6271,73,2017-10-15 13:54:21.334,36.79669263,-1.28597884,-0.004,-0.031,0.017,4.00089856429,1.13122284664,0.772139836356,-0.360274648274,0.0
6272,73,2017-10-15 13:54:21.438,36.79669263,-1.28597884,0.005,0.018,-0.005,4.00089856429,1.65122284664,2.64413983636,-0.880274648274,1.0
6273,73,2017-10-15 13:54:21.542,36.79669263,-1.28597884,0.003,0.017,-0.012,4.00089856429,1.96322284664,4.41213983636,-2.12827464827,1.0
6274,73,2017-10-15 13:54:21.646,36.79669263,-1.28597884,-0.004,-0.026,0.002,4.00089856429,1.54722284664,1.70813983636,-1.92027464827,1.0
6275,73,2017-10-15 13:54:21.750,36.79669263,-1.28597884,-0.001,-0.005,0.003,4.00089856429,1.44322284664,1.18813983636,-1.60827464827,1.0
6276,73,2017-10-15 13:54:21.853,36.79669263,-1.28597884,0.0,0.018,-0.011,4.00089856429,1.44322284664,3.04213983636,-2.74127464827,1.0
6277,73,2017-10-15 13:54:21.957,36.79669263,-1.28597884,0.004,0.007,0.008,4.00089856429,1.85922284664,3.77013983636,-1.90927464827,1.0
6279,73,2017-10-15 13:54:22.061,36.79671536,-1.28598608,0.011,-0.017,0.0,4.00089856429,3.00322284664,2.00213983636,-1.90927464827,1.0
6280,73,2017-10-15 13:54:22.165,36.79671536,-1.28598608,0.002,0.0,0.011,4.00089856429,3.21122284664,2.00213983636,-0.765274648274,1.0
6281,73,2017-10-15 13:54:22.270,36.79671536,-1.28598608,-0.016,0.009,-0.005,4.00089856429,1.53122284664,2.94713983636,-1.29027464827,1.0
6282,73,2017-10-15 13:54:22.373,36.79671536,-1.28598608,-0.009,0.0,-0.005,4.00089856429,0.604222846636,2.94713983636,-1.80527464827,0.0
6283,73,2017-10-15 13:54:22.476,36.79671536,-1.28598608,-0.002,-0.008,-0.007,4.00089856429,0.398222846636,2.12313983636,-2.52627464827,0.0
6284,73,2017-10-15 13:54:22.581,36.79671536,-1.28598608,0.002,-0.004,-0.014,4.00089856429,0.608222846636,1.70313983636,-3.99627464827,0.0
6285,73,2017-10-15 13:54:22.683,36.79671536,-1.28598608,0.004,0.009,0.0,4.00089856429,1.01622284664,2.62113983636,-3.99627464827,0.0
6286,73,2017-10-15 13:54:22.789,36.79671536,-1.28598608,0.006,0.007,0.006,4.00089856429,1.65222284664,3.36313983636,-3.36027464827,0.0
6287,73,2017-10-15 13:54:22.892,36.79671536,-1.28598608,-0.001,-0.007,0.001,4.00089856429,1.54922284664,2.64213983636,-3.25727464827,0.0
6289,73,2017-10-15 13:54:23.001,36.79672945,-1.28599097,-0.002,0.003,0.004,4.00089856429,1.33122284664,2.96913983636,-2.82127464827,0.0
6290,73,2017-10-15 13:54:23.104,36.79672945,-1.28599097,-0.001,-0.004,-0.004,4.00089856429,1.22822284664,2.55713983636,-3.23327464827,0.0
6291,73,2017-10-15 13:54:23.208,36.79672945,-1.28599097,0.003,-0.012,-0.001,4.00089856429,1.54022284664,1.30913983636,-3.33727464827,0.0
6292,73,2017-10-15 13:54:23.311,36.79672945,-1.28599097,0.013,0.007,0.021,4.00089856429,2.87922284664,2.03013983636,-1.17427464827,0.0
6293,73,2017-10-15 13:54:23.416,36.79672945,-1.28599097,0.001,0.014,-0.003,4.00089856429,2.98422284664,3.50013983636,-1.48927464827,0.0
6294,73,2017-10-15 13:54:23.519,36.79672945,-1.28599097,-0.002,0.006,-0.003,4.00089856429,2.77822284664,4.11813983636,-1.79827464827,0.0
6295,73,2017-10-15 13:54:23.622,36.79672945,-1.28599097,-0.008,-0.006,-0.002,4.00089856429,1.95422284664,3.50013983636,-2.00427464827,0.0
6296,73,2017-10-15 13:54:23.726,36.79672945,-1.28599097,-0.011,-0.008,-0.009,4.00089856429,0.810222846636,2.66813983636,-2.94027464827,0.0
6297,73,2017-10-15 13:54:23.831,36.79672945,-1.28599097,0.002,-0.006,-0.002,4.00089856429,1.02022284664,2.03813983636,-3.15027464827,0.0
6298,73,2017-10-15 13:54:23.934,36.79672945,-1.28599097,-0.006,-0.002,0.0,4.00089856429,0.402222846636,1.83213983636,-3.15027464827,0.0
6300,73,2017-10-15 13:54:24.038,36.79674621,-1.28599315,0.006,0.008,-0.001,4.00089856429,1.02622284664,2.66413983636,-3.25427464827,0.0
6301,73,2017-10-15 13:54:24.142,36.79674621,-1.28599315,0.005,0.004,0.003,4.00089856429,1.54622284664,3.08013983636,-2.94227464827,0.0
6302,73,2017-10-15 13:54:24.245,36.79674621,-1.28599315,0.003,0.005,-0.004,4.00089856429,1.85522284664,3.59513983636,-3.35427464827,0.0
6303,73,2017-10-15 13:54:24.350,36.79674621,-1.28599315,0.004,-0.007,-0.002,4.00089856429,2.27522284664,2.86013983636,-3.56427464827,0.0
6304,73,2017-10-15 13:54:24.453,36.79674621,-1.28599315,-0.002,-0.007,-0.016,4.00089856429,2.06922284664,2.13913983636,-5.21227464827,0.0
6305,73,2017-10-15 13:54:24.559,36.79674621,-1.28599315,-0.001,0.009,0.008,4.00089856429,1.96322284664,3.09313983636,-4.36427464827,0.0
6306,73,2017-10-15 13:54:24.661,36.79674621,-1.28599315,-0.003,-0.001,0.006,4.00089856429,1.65722284664,2.99113983636,-3.75227464827,0.0
